firstName,lastName,Team,Position,college,Age,overallRating,birthdate,height,weight,handedness,Jersey Number,yearsPro,X-Factor,Superstar 1,Superstar 2,Superstar 3,Superstar 4,Superstar 5,Archetype,Position Type,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff
Tre'Davious,White,Buffalo Bills,CB,LSU,30,74,1/16/95,71,192,1,27,8,,,,,,,Manto Man - CB,Defense,91,0,88,0,82,0,90,0,75,0,72,0,82,0,53,0,40,0,70,0,65,0,58,0,74,0,86,0,18,0,36,0,66,0,53,0,83,0,82,0,18,0,22,0,80,0,18,0,73,0,25,0,74,0,25,0,35,0,35,0,16,0,71,0,28,0,83,0,77,0,32,0,25,0,35,0,35,0,Short Stride Bread Loaf,0,35,0,70,0,90,0,74,0,43,0,64,0,18,0,22,0,28,0,31,0,36,0,30,0,81,0,28,0,76,0
Trevor,Penning,New Orleans Saints,LG,Northern Iowa,26,74,5/15/99,79,325,1,70,3,,,,,,,Power - G,Offense,82,0,74,0,70,0,82,0,89,0,61,0,34,0,33,0,19,0,28,0,38,0,35,0,41,0,60,0,17,0,31,0,40,0,88,0,87,0,20,0,15,0,17,0,10,0,77,0,10,0,23,0,74,0,66,0,60,0,72,0,5,0,21,0,26,0,12,0,41,0,28,0,84,0,81,0,87,0,Default Stride Awkward,0,31,0,35,0,76,0,15,0,37,0,27,0,7,0,10,0,11,0,5,0,23,0,7,0,90,0,35,0,11,0
Tyler,Loop,Baltimore Ravens,K,Arizona,24,74,8/4/01,71,191,1,33,0,,,,,,,Power - KP,Special Teams,75,0,67,0,59,0,83,0,40,0,60,0,17,0,10,0,13,0,12,0,34,0,13,0,30,0,53,0,10,0,10,0,13,0,12,0,87,0,18,0,76,4,97,0,10,0,13,0,10,0,12,0,74,1,12,0,13,0,11,0,16,0,14,0,10,0,10,0,24,0,12,0,10,0,10,0,10,0,Default Stride Awkward,0,14,0,13,0,74,0,12,0,16,0,20,0,20,0,28,0,30,0,16,0,25,0,15,0,66,0,12,0,11,0
Tyler,Bass,Buffalo Bills,K,Ga. Southern,28,74,2/14/97,70,183,1,2,5,,,,,,,Power - KP,Special Teams,81,0,62,0,65,0,87,0,40,0,59,0,10,0,13,0,15,0,5,0,33,0,10,0,35,0,55,0,10,0,10,0,12,0,12,0,87,0,10,0,77,0,97,0,10,0,12,0,12,0,10,0,74,0,17,0,17,0,17,0,20,0,10,0,10,0,10,0,31,0,12,0,12,0,12,0,12,0,Short Stride Awkward,0,10,0,12,0,85,0,10,0,10,0,29,0,25,0,30,0,35,0,20,0,27,0,14,0,60,0,10,0,12,0
Tyrel,Dodson,Miami Dolphins,,Texas AM,27,74,6/25/98,72,237,1,25,6,,,,,,,Pass Coverage - OLB,,87,0,73,0,84,0,85,0,74,0,70,0,31,0,72,0,12,0,20,0,45,0,24,0,60,0,69,0,5,0,58,0,85,0,82,0,87,0,32,0,13,0,18,0,10,0,17,0,72,0,5,0,74,0,45,0,45,0,45,0,6,0,69,0,51,0,31,0,81,0,12,0,45,0,45,0,45,0,Default Stride Loose,0,10,0,50,0,89,0,30,0,25,0,83,0,6,0,6,0,6,0,6,0,34,0,10,0,88,0,33,0,78,0
Tyrice,Knight,Seattle Seahawks,,UTEP,24,74,12/20/00,73,233,1,48,1,,,,,,,Run Stopper - OLB,,90,0,75,0,83,0,83,0,71,0,74,0,47,0,73,0,24,0,43,0,61,0,52,0,62,0,73,0,25,0,62,0,85,0,74,0,91,0,55,0,25,0,24,0,37,0,35,0,62,0,24,0,74,0,26,0,23,0,25,0,13,0,73,0,68,0,49,0,85,0,41,0,27,0,25,0,25,0,Default Stride Loose,0,31,0,52,0,85,0,54,0,45,0,84,0,10,0,13,0,13,0,19,0,23,0,11,0,87,0,44,0,66,0
Will,Dissly,Los Angeles Chargers,TE,Washington,29,74,7/8/96,76,265,1,89,7,,,,,,,Possession - TE,Offense,79,0,77,0,76,0,85,0,78,0,70,0,74,0,45,0,18,0,72,0,74,0,80,0,83,0,70,0,59,0,41,0,43,0,72,0,88,0,73,0,14,0,15,0,25,0,59,0,14,0,63,0,74,0,65,0,58,0,63,0,12,0,32,0,39,0,10,0,51,0,67,0,70,0,69,0,72,0,Default Stride Loose,0,66,0,80,0,82,0,67,0,57,0,45,0,12,0,18,0,27,0,10,0,25,0,10,0,85,0,74,0,19,0
Xavier,Legette,Carolina Panthers,WR,South Carolina,24,74,1/29/01,73,221,1,17,1,,,,,,,,Offense,93,0,89,0,92,0,85,0,73,0,67,0,83,0,36,0,46,0,78,0,75,0,84,0,80,0,86,0,74,0,11,0,33,0,57,0,89,0,82,0,19,0,23,0,81,0,34,0,23,0,72,0,74,0,47,0,32,0,35,0,31,0,23,0,11,0,22,0,41,0,71,0,56,0,44,0,36,0,Long Stride Default,0,72,0,83,0,93,0,75,0,66,0,38,0,25,0,32,0,38,0,42,0,48,0,33,0,84,0,59,0,28,0
Adam,Butler,Las Vegas Raiders,DT,Vanderbilt,31,73,4/12/94,76,300,1,69,8,,,,,,,,Defense,63,0,63,0,71,0,80,0,85,0,85,0,18,0,76,0,12,0,10,0,31,0,33,0,36,0,51,0,6,0,60,0,80,0,87,0,91,0,18,0,16,0,15,0,10,0,34,0,26,0,10,0,73,0,45,0,45,0,45,0,6,0,84,0,74,0,26,0,79,0,15,0,45,0,45,0,45,0,Default Stride Awkward,0,18,0,29,0,70,0,12,0,27,0,81,0,6,0,6,0,6,0,6,0,20,0,10,0,87,0,26,0,29,0
Adonai,Mitchell,Indianapolis Colts,WR,Texas,22,73,10/8/02,74,205,1,10,1,,,,,,,,Offense,95,0,91,0,89,0,83,0,51,0,67,0,79,0,26,0,24,0,70,0,72,0,77,0,81,0,90,0,79,0,10,0,17,0,42,0,86,0,77,0,15,0,19,0,67,0,33,0,10,0,74,0,73,0,26,0,20,0,15,0,20,0,16,0,10,0,10,0,29,0,66,0,51,0,33,0,26,0,Long Stride Default,0,73,0,80,0,94,0,71,0,43,0,27,0,15,0,20,0,25,0,34,0,45,0,26,0,79,0,33,0,17,0
Alontae,Taylor,New Orleans Saints,CB,Tennessee,26,73,12/3/98,73,199,1,1,3,,,,,,,Zone - CB,Defense,94,0,81,0,92,0,89,0,60,0,75,0,72,0,37,0,46,0,57,0,63,0,59,0,72,0,83,0,36,0,45,0,74,0,54,0,91,0,76,0,21,0,21,0,45,0,15,0,67,0,40,0,73,0,35,0,35,0,35,0,38,0,73,0,36,0,73,0,70,0,42,0,35,0,35,0,35,0,Long Stride Default,0,43,0,64,0,95,0,67,0,34,0,42,0,30,0,35,0,42,0,40,0,44,0,32,0,78,0,38,0,72,0
Andres,Borregales,New England Patriots,K,Miami,23,73,1/2/02,71,202,1,36,0,,,,,,,Power - KP,Special Teams,75,0,67,0,60,0,82,0,46,0,59,0,19,0,10,0,15,0,15,0,35,0,11,0,32,0,51,0,10,0,10,0,16,0,15,0,88,0,13,0,77,0,94,0,10,0,14,0,11,0,10,0,73,0,16,0,16,0,13,0,18,0,15,0,10,0,10,0,22,0,13,0,12,0,12,0,11,0,Default Stride Awkward,0,12,0,12,0,75,0,12,0,14,0,23,0,22,0,29,0,32,0,18,0,28,0,16,0,71,0,16,0,12,0
Andrew,Mukuba,Philadelphia Eagles,SS,Texas,22,73,12/7/02,71,186,1,24,0,,,,,,,Zone - S,Defense,91,0,82,0,85,0,89,0,64,0,72,2,69,0,57,0,14,0,57,0,64,0,61,0,73,0,84,0,29,0,33,0,78,0,53,0,85,0,68,0,18,0,20,0,43,0,25,0,66,0,33,0,73,1,35,0,35,0,35,0,6,0,69,2,35,0,70,0,82,0,36,0,35,0,35,0,35,0,Default Stride Loose,0,38,0,64,0,91,0,61,0,47,0,69,0,6,0,6,0,6,0,6,0,25,0,13,0,84,0,50,0,72,0
Andrew,Billings,Chicago Bears,DT,Baylor,30,73,3/6/95,73,340,1,97,9,,,,,,,,Defense,68,0,62,0,69,0,72,0,89,0,75,0,28,0,76,0,12,0,17,0,28,0,14,0,26,0,51,0,3,0,56,0,80,0,82,0,86,0,23,0,19,0,23,0,9,0,28,0,18,0,5,0,73,0,44,0,45,0,44,0,6,0,77,0,77,0,13,0,74,0,15,0,45,0,45,0,46,0,Default Stride Awkward,0,13,0,16,0,70,0,17,0,32,0,83,0,6,0,6,0,6,0,6,0,24,0,10,0,78,0,43,0,26,0
Anthony,Bradford,Seattle Seahawks,RG,LSU,24,73,4/28/01,77,345,1,75,2,,,,,,,Power - G,Offense,84,0,56,0,74,0,83,0,92,0,74,0,11,0,25,0,12,0,9,0,31,0,16,0,24,0,52,0,7,0,10,0,20,0,86,0,87,0,10,0,16,0,15,0,10,0,70,0,11,0,9,0,73,0,66,0,60,0,72,0,5,0,21,0,10,0,10,0,22,0,11,0,78,0,76,0,80,0,Long Stride Awkward,0,11,0,14,0,70,0,10,0,10,0,30,0,6,0,7,0,10,0,6,0,12,0,7,0,85,0,14,0,12,0
Anthony,Nelson,Tampa Bay Buccaneers,,Iowa,28,73,3/4/97,79,271,1,98,6,,,,,,,Power Rusher - DE,,84,0,80,0,85,0,79,0,77,0,74,0,29,0,76,0,12,0,28,0,33,0,39,0,47,0,68,0,3,0,67,0,81,0,82,0,92,0,27,0,19,0,20,0,9,0,17,0,37,0,7,0,73,0,44,0,44,0,46,0,6,0,75,0,75,0,26,0,81,0,17,0,44,0,45,0,44,0,Long Stride Loose,0,14,0,42,0,80,0,24,0,33,0,83,0,6,0,6,0,6,0,6,0,22,0,17,0,86,0,26,0,44,0
Ashton,Gillotte,Kansas City Chiefs,,Louisville,22,73,10/30/02,75,264,1,97,0,,,,,,,Run Stopper - DE,,90,0,83,0,87,0,84,0,78,0,72,0,30,0,81,0,18,0,29,0,38,0,25,0,35,0,72,0,7,0,67,0,80,0,86,0,90,0,37,0,21,0,24,0,28,0,29,0,27,0,8,0,73,0,45,0,45,0,45,0,15,0,69,0,75,0,25,0,79,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,25,0,84,0,32,0,32,0,79,0,7,0,10,0,15,0,12,0,27,0,15,0,91,0,30,0,36,0
Austin,Hooper,New England Patriots,TE,Stanford,30,73,10/29/94,76,254,0,81,9,,,,,,,Possession - TE,Offense,83,0,80,0,85,0,89,0,73,0,77,0,78,0,29,0,12,0,64,0,75,0,79,0,86,0,71,0,56,0,17,0,27,0,68,0,91,0,69,0,19,0,21,0,18,0,56,0,14,0,60,0,73,0,59,0,55,0,59,0,6,0,22,0,17,0,17,0,31,0,69,0,62,0,62,0,58,0,Default,0,65,0,81,0,81,0,59,0,78,0,34,0,6,0,10,0,15,0,10,0,26,0,15,0,88,0,70,0,21,0
Azeez,Ojulari,Philadelphia Eagles,,Georgia,25,73,6/16/00,75,240,1,13,4,,,,,,,Smaller Speed Rusher - DE,,90,0,80,0,74,0,83,0,77,0,70,0,48,0,74,0,12,0,33,0,53,0,44,0,50,0,73,0,19,0,74,0,80,0,87,0,79,0,46,0,12,0,14,0,10,0,29,0,43,0,24,0,73,0,45,0,45,0,45,0,6,0,73,0,67,0,32,0,81,0,31,0,45,0,45,0,45,0,Default Stride Loose,0,29,0,48,0,85,0,39,0,40,0,76,0,6,0,6,0,6,0,6,0,23,0,14,0,82,0,33,0,51,0
Blake,Grupe,New Orleans Saints,K,Notre Dame,26,73,11/5/98,67,160,1,19,2,,,,,,,Power - KP,Special Teams,75,0,64,0,63,0,82,0,28,0,59,0,23,0,11,0,14,0,14,0,23,0,19,0,32,0,52,0,12,0,10,0,21,0,15,0,87,0,21,0,82,0,92,0,10,0,10,0,15,0,15,0,73,0,20,0,17,0,17,0,20,0,15,0,10,0,10,0,27,0,16,0,20,0,16,0,16,0,Short Stride Awkward,0,20,0,17,0,76,0,15,0,10,0,24,0,20,0,21,0,31,0,24,0,27,0,15,0,54,0,11,0,14,0
Bradley,Bozeman,Los Angeles Chargers,C,Alabama,30,73,11/24/94,77,317,1,75,7,,,,,,,Power - C,Offense,56,0,52,0,62,0,88,0,85,0,84,0,10,0,15,0,12,0,14,0,20,0,15,0,12,0,36,0,5,0,10,0,12,0,81,0,95,0,10,0,16,0,19,0,10,0,83,0,10,0,5,0,73,0,71,0,69,0,73,0,6,0,10,0,10,0,10,0,19,0,10,0,79,0,76,0,81,0,Long Stride Awkward,0,10,0,10,0,71,0,10,0,10,0,20,0,6,0,6,0,6,0,6,0,17,0,12,0,90,0,10,0,11,0
Braxton,Berrios,Houston Texans,WR,Miami,29,73,10/6/95,69,190,1,17,7,,,,,,,Slot - WR,Offense,89,0,90,0,86,0,86,0,55,0,76,0,81,0,29,0,27,0,71,0,72,0,79,0,84,0,86,0,72,0,10,0,15,0,39,0,89,0,79,0,13,0,18,0,84,0,21,0,18,0,75,0,73,0,34,0,16,0,16,0,6,0,18,0,10,0,10,0,34,0,68,0,39,0,10,0,17,0,Short Stride Loose,0,77,0,76,0,90,0,73,0,39,0,25,0,6,0,10,0,15,0,10,0,19,0,20,0,77,0,34,0,25,0
Brenton,Strange,Jacksonville Jaguars,TE,Penn State,24,73,12/27/00,75,247,1,85,2,,,,,,,Possession - TE,Offense,87,0,75,0,84,0,86,0,77,0,70,2,77,0,54,0,14,0,68,0,74,0,80,1,82,1,69,0,55,0,44,0,55,0,69,0,90,0,58,0,16,0,22,0,15,0,55,0,42,0,63,0,73,1,62,0,59,0,63,0,18,0,41,0,37,0,40,0,64,0,65,0,62,0,55,0,62,0,Long Stride Default,0,71,0,78,1,83,0,48,0,72,0,53,0,14,0,18,0,23,0,15,0,28,0,11,0,89,0,71,0,48,0
Caleb,Ransaw,Jacksonville Jaguars,FS,Tulane,22,73,12/22/02,72,197,1,27,0,,,,,,,Hybrid - S,Defense,96,0,86,0,93,0,88,0,62,0,68,0,62,0,54,0,15,0,47,0,59,0,53,0,67,0,86,0,13,0,35,0,74,0,58,0,87,0,66,0,17,0,21,0,42,0,25,0,68,0,15,0,73,0,35,0,35,0,35,0,6,0,64,0,38,0,63,0,77,0,22,0,35,0,35,0,35,0,Default Stride Loose,0,25,0,60,0,95,0,60,0,42,0,68,0,6,0,6,0,6,0,6,0,24,0,12,0,88,0,38,0,72,0
Cam,Skattebo,NY Giants,HB,Arizona St.,23,73,2/5/02,70,216,1,44,0,,,,,,,Power Back - HB,Offense,90,0,87,0,92,0,94,0,81,0,67,0,83,0,40,0,57,0,86,0,86,0,56,0,72,0,85,0,52,0,35,0,43,0,51,0,94,0,82,0,58,0,66,0,83,0,47,0,19,0,55,0,73,0,55,0,42,0,46,0,51,0,18,0,32,0,17,0,47,0,61,0,48,0,34,0,33,0,Default,0,62,0,57,0,85,0,73,0,82,0,45,0,52,0,55,0,58,0,59,0,63,0,50,0,95,0,87,0,22,0
Cam,Ward,Tennessee Titans,QB,Miami,23,73,5/25/02,74,219,1,1,0,,,,,,,Scrambler - QB,Offense,85,0,83,0,80,0,92,0,66,0,72,0,73,0,40,0,79,2,63,0,65,0,28,0,45,0,81,0,19,0,39,0,34,0,30,0,93,0,62,0,28,0,24,0,28,0,32,0,33,0,17,0,73,1,26,0,33,0,36,0,80,0,32,0,38,0,33,0,24,0,25,0,32,0,33,0,33,0,Default Stride Loose,0,35,0,33,0,82,0,64,0,41,0,35,0,77,0,80,0,85,2,85,1,91,0,80,1,94,0,41,0,35,0
Chris,Braswell,Tampa Bay Buccaneers,,Alabama,23,73,10/25/01,75,251,1,43,1,,,,,,,Power Rusher - DE,,90,0,78,0,81,0,79,0,79,0,73,0,51,0,75,0,12,0,33,0,48,0,37,0,51,0,64,0,2,0,71,0,78,0,81,0,90,0,46,0,17,0,15,0,10,0,17,0,41,0,3,0,73,0,45,0,45,0,45,0,6,0,72,0,73,0,25,0,78,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,10,0,41,0,86,0,39,0,29,0,80,0,6,0,6,0,6,0,6,0,31,0,17,0,84,0,39,0,47,0
Christian,Rozeboom,Carolina Panthers,,S. Dakota St.,28,73,1/30/97,74,230,1,56,5,,,,,,,Pass Coverage - OLB,,86,0,77,0,80,0,84,0,67,0,79,0,47,0,68,0,12,0,30,0,50,0,33,0,70,0,70,0,5,0,57,0,80,0,75,0,88,0,50,0,20,0,16,0,10,0,21,0,65,0,5,0,73,0,45,0,45,0,45,0,6,0,78,0,51,0,46,0,83,0,12,0,45,0,45,0,45,0,Default Stride Loose,0,26,0,37,0,82,0,37,0,42,0,81,0,6,0,6,0,6,0,6,0,22,0,15,0,84,0,37,0,72,0
Cole,Strange,Miami Dolphins,RG,Tenn-Chat,27,73,7/31/98,77,305,1,69,3,,,,,,,Agile - G,Offense,79,0,68,0,70,0,84,0,87,0,77,0,35,0,34,0,16,0,32,0,47,0,42,0,43,0,59,0,30,0,37,0,45,0,81,0,89,0,30,0,20,0,20,0,10,0,84,0,10,0,34,0,73,0,74,0,76,0,72,0,6,0,39,0,38,0,10,0,43,0,44,0,71,0,79,0,75,0,Long Stride Awkward,0,36,0,39,0,71,0,26,0,42,0,42,0,6,0,6,0,6,0,6,0,21,0,11,0,90,0,36,0,10,0
Coleman,Shelton,Los Angeles Rams,C,Washington,30,73,7/28/95,76,299,1,65,6,,,,,,,Agile - C,Offense,70,0,64,0,69,0,82,0,83,0,83,0,15,0,10,0,12,0,5,0,39,0,15,0,31,0,56,0,5,0,10,0,20,0,82,0,87,0,10,0,22,0,22,0,10,0,80,0,12,0,5,0,73,0,75,0,77,0,73,0,6,0,10,0,10,0,10,0,15,0,12,0,78,0,78,0,77,0,Long Stride Awkward,0,10,0,12,0,73,0,10,0,10,0,33,0,6,0,6,0,6,0,6,0,26,0,10,0,84,0,25,0,12,0
Colston,Loveland,Chicago Bears,TE,Michigan,21,73,4/9/04,78,241,1,84,0,,,,,,,Vertical Threat - TE,Offense,90,0,82,0,85,0,84,0,78,0,68,0,74,0,36,0,16,0,68,0,72,0,78,0,80,0,72,0,62,0,41,0,43,0,68,0,88,0,63,0,31,0,23,0,25,0,59,0,35,0,67,0,73,0,56,0,54,0,54,0,26,0,36,0,35,0,21,0,41,0,72,0,61,0,60,0,58,0,Long Stride High and Tight,0,70,0,81,0,86,0,55,0,69,0,38,0,10,0,27,0,15,0,23,0,23,0,34,0,93,0,70,0,36,0
Colton,McKivitz,San Francisco 49ers,RT,West Virginia,29,73,8/9/96,78,301,1,68,5,,,,,,,Agile - OT,Offense,68,0,55,0,66,0,82,0,84,0,85,0,10,0,33,0,12,0,6,0,32,0,15,0,35,0,48,0,5,0,18,0,30,0,82,0,89,0,10,0,25,0,25,0,10,0,84,0,12,0,5,0,73,0,74,0,76,0,72,0,6,0,31,0,26,0,10,0,31,0,15,0,78,0,81,0,75,0,Long Stride Awkward,0,15,0,15,0,71,0,10,0,35,0,34,0,6,0,6,0,6,0,6,0,30,0,10,0,88,0,25,0,15,0
Dallas,Turner,Minnesota Vikings,,Alabama,22,73,2/2/03,75,247,1,15,1,,,,,,,Smaller Speed Rusher - DE,,92,0,84,0,94,0,84,0,76,0,61,0,32,0,75,0,12,0,29,0,35,0,10,0,45,0,69,0,4,0,73,0,78,0,81,0,90,0,36,0,15,0,14,0,10,0,21,0,49,0,8,0,73,0,45,0,45,0,45,0,6,0,60,0,73,0,29,0,83,0,18,0,45,0,45,0,45,0,Default Stride Loose,0,15,0,15,0,90,0,30,0,25,0,80,0,6,0,6,0,6,0,6,0,18,0,13,0,85,0,35,0,54,0
Damontae,Kazee,Cleveland Browns,FS,San Diego St.,32,73,6/5/93,71,174,1,23,8,,,,,,,Zone - S,Defense,86,0,87,0,82,0,90,0,68,0,77,0,77,0,55,0,13,0,69,0,73,0,74,0,77,0,85,0,13,0,34,0,80,0,52,0,85,0,76,0,25,0,30,0,76,0,11,0,70,0,18,0,73,0,35,0,35,0,35,0,6,0,75,0,26,0,72,0,76,0,24,0,35,0,35,0,35,0,Short Stride Loose,0,28,0,77,0,87,0,64,0,37,0,65,0,6,0,6,0,6,0,6,0,22,0,14,0,82,0,27,0,75,0
Dan,Moore,Tennessee Titans,LT,Texas AM,26,73,9/28/98,77,315,1,75,4,,,,,,,Agile - OT,Offense,65,0,65,0,75,0,90,0,88,0,81,-6,15,0,29,0,12,0,8,0,36,0,11,0,27,0,55,0,5,0,16,0,31,0,83,0,92,0,10,0,12,0,19,0,10,0,82,0,12,0,5,0,73,-3,76,-2,78,-2,74,-2,6,0,31,0,21,0,10,0,25,0,12,0,77,-1,78,-1,76,-1,Default Stride Awkward,0,13,0,15,0,65,0,10,0,20,0,36,0,6,0,6,0,6,0,6,0,13,0,10,0,78,0,35,0,13,0
Dane,Belton,NY Giants,SS,Iowa,24,73,12/7/00,73,205,1,24,3,,,,,,,Zone - S,Defense,93,0,87,0,87,0,87,0,63,0,74,0,56,0,50,0,18,0,44,0,62,0,59,0,74,0,86,0,23,0,43,0,63,0,53,0,90,0,64,0,37,0,42,0,40,0,23,0,65,0,25,0,73,0,35,0,35,0,35,0,6,0,72,0,34,0,63,0,74,0,32,0,35,0,35,0,35,0,Default,0,28,0,63,0,91,0,56,0,43,0,67,0,6,0,6,0,6,0,15,0,23,0,10,0,78,0,36,0,71,0
Daniel,Faalele,Baltimore Ravens,RG,Minnesota,25,73,11/9/99,80,380,1,77,3,,,,,,,Power - G,Offense,46,0,39,0,73,0,78,0,90,0,73,0,38,0,35,0,17,0,37,0,44,0,33,0,34,0,38,0,10,0,13,0,48,0,86,0,87,0,23,0,15,0,21,0,10,0,74,0,7,0,16,0,73,0,74,0,69,0,78,0,6,0,16,0,15,0,10,0,32,0,15,0,77,0,74,0,81,0,Long Stride Awkward,0,24,0,30,0,52,0,21,0,55,0,44,0,9,0,12,0,15,0,6,0,29,0,15,0,74,0,45,0,7,0
Darius,Robinson,Arizona Cardinals,DT,Missouri,23,73,9/13/01,77,285,1,56,1,,,,,,,,Defense,77,0,77,0,84,0,79,0,87,0,71,0,24,0,80,0,23,0,23,0,29,0,25,0,25,0,58,0,6,0,70,-1,80,0,81,0,87,0,17,0,21,0,24,0,8,0,23,0,32,0,8,0,73,0,35,0,35,0,35,0,11,0,72,0,75,-1,25,0,75,0,10,0,40,0,40,0,40,0,Long Stride Loose,0,10,0,21,0,74,0,14,0,28,0,78,0,27,0,19,0,12,0,13,0,17,0,16,0,85,0,16,0,33,0
David,Ojabo,Baltimore Ravens,,Michigan,25,73,5/17/00,76,255,1,90,3,,,,,,,Smaller Speed Rusher - DE,,90,0,84,0,85,0,73,0,78,0,65,0,27,0,68,0,12,0,17,0,32,0,16,0,32,0,71,0,2,0,73,0,82,0,79,0,83,0,35,0,17,0,17,0,10,0,15,0,34,0,3,0,73,0,45,0,45,0,45,0,6,0,62,0,62,0,32,0,77,0,13,0,45,0,45,0,45,0,Default Stride Loose,0,10,0,17,0,87,0,29,0,26,0,81,0,6,0,6,0,6,0,6,0,20,0,11,0,85,0,27,0,42,0
Dayo,Odeyingbo,Chicago Bears,,Vanderbilt,25,73,9/24/99,77,282,1,55,4,,,,,,,Smaller Speed Rusher - DE,,84,0,79,0,83,0,81,0,84,0,71,0,44,0,77,0,12,0,28,0,44,0,29,0,45,0,65,0,14,0,77,0,81,0,86,0,89,0,36,0,15,0,15,0,10,0,17,0,23,0,19,0,73,0,45,0,45,0,45,0,6,0,68,0,69,0,22,0,81,0,24,0,45,0,45,0,45,0,Long Stride Default,0,26,0,31,0,80,0,29,0,36,0,81,0,6,0,6,0,6,0,6,0,26,0,13,0,87,0,36,0,35,0
Derek,Barnett,Houston Texans,,Tennessee,29,73,6/25/96,75,259,1,95,8,,,,,,,Run Stopper - DE,,75,0,74,0,76,0,81,0,85,0,75,0,41,0,78,0,12,0,47,0,53,0,42,0,49,0,62,0,13,0,64,0,85,0,84,0,85,0,37,0,15,0,23,0,10,0,11,0,32,0,17,0,73,0,45,0,45,0,45,0,6,0,73,0,76,0,26,0,83,0,22,0,45,0,45,0,45,0,Default Stride High and Tight,0,21,0,45,0,77,0,28,0,46,0,82,0,6,0,6,0,6,0,6,0,28,0,15,0,84,0,53,0,46,0
Derion,Kendrick,Seattle Seahawks,CB,Georgia,25,73,8/24/00,72,190,1,1,3,,,,,,,Zone - CB,Defense,90,0,87,0,81,0,89,0,59,0,77,0,72,0,48,0,39,0,59,0,63,0,66,0,75,0,85,0,44,0,32,0,59,0,49,0,89,0,74,0,16,0,19,0,73,0,24,0,73,0,48,0,73,0,35,0,35,0,35,0,28,0,79,0,26,0,72,0,75,0,47,0,35,0,35,0,35,0,Default Stride Loose,0,54,0,69,0,85,0,66,0,35,0,54,0,35,0,38,0,41,0,44,0,42,0,25,0,82,0,39,0,78,0
Derrick,Barnes,Detroit Lions,,Purdue,26,73,5/29/99,73,245,1,55,4,,,,,,,Run Stopper - OLB,,83,0,72,0,88,0,85,0,79,0,77,0,68,0,73,0,19,0,50,0,69,0,43,0,59,0,70,0,10,0,66,0,85,0,79,0,91,0,64,0,20,0,21,0,35,0,31,0,55,0,24,0,73,0,46,0,46,0,46,0,6,0,73,0,72,0,42,0,80,0,26,0,45,0,45,0,45,0,Default Stride Loose,0,38,0,56,0,86,0,63,0,65,0,83,0,6,0,12,0,15,0,6,0,25,0,10,0,86,0,68,0,65,0
